_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,image_broken,image_broken:confidence,true_or_false,true_or_false:confidence,image_broken_gold,image_url1,image_url2,name_1,name_2,true_or_false_gold
613819189,false,finalized,8,11/30/14 1:19,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,root,onion,
613819190,false,finalized,10,11/30/14 2:54,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/apple_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_2.png,fruit,lettuce,
613819191,false,finalized,8,11/30/14 13:54,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_7.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_3.png,garden tomato,root vegetable,
613819192,false,finalized,10,11/30/14 0:51,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_1.png,peach,nectarine,
613819193,false,finalized,8,11/30/14 12:37,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,bulb,stew tomato,
613819194,false,finalized,9,11/30/14 1:26,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_2.png,root vegetable,portobello,
613819195,false,finalized,10,11/30/14 1:37,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,coke,vidalia onion,
613819196,false,finalized,8,11/30/14 1:44,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/banana_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_4.png,banana,pepper,
613819197,false,finalized,8,11/30/14 2:47,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lime_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_5.png,lime,spice,
613819198,false,finalized,9,11/30/14 3:18,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_7.png,grapefruit,herb,
613819199,false,finalized,8,12/1/14 21:27,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_5.png,pear,onion,
613819200,false,finalized,9,11/30/14 14:21,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_2.png,spice,root vegetable,
613819201,false,finalized,8,11/30/14 13:13,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,asian pear,chinese apple,
613819202,false,finalized,8,11/30/14 4:34,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_4.png,orange,pepper,
613819203,false,finalized,9,11/30/14 3:29,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,sweet pepper,plum tomato,
613819204,false,finalized,10,11/30/14 11:31,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,vidalia onion,stew tomato,
613819205,false,finalized,8,11/30/14 12:54,,1,true,0.7613,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/apple_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_4.png,food,sustenance,
613819206,false,finalized,8,12/1/14 21:48,,1,false,0.8724,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_1.png,root vegetable,snacks,
613819207,false,finalized,8,12/1/14 22:10,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_5.png,asian pear,spice,
613819208,false,finalized,10,11/30/14 2:49,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/banana_4.png,stew tomato,banana,
613819209,false,finalized,8,11/30/14 1:50,,1,true,0.6296,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_1.png,herb,produce,
613819210,false,finalized,9,11/30/14 1:51,,1,false,0.8898,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_6.png,fungus,vegetable,
613819211,false,finalized,9,11/30/14 3:23,,1,false,0.779,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_1.png,tomato,snacks,
613819212,false,finalized,10,11/30/14 2:58,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lime_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_2.png,lime,lettuce,
613819213,false,finalized,10,11/30/14 2:25,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,lemon bulb,onion,
613819214,false,finalized,8,11/30/14 10:51,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lemon_1.png,clove,fruit,
613819215,false,finalized,8,11/30/14 3:29,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_4.png,bok choy,bell pepper,
613819216,false,finalized,8,11/30/14 5:54,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_3.png,gala apple,root,
613819217,false,finalized,9,11/30/14 3:23,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_1.png,tuber,garlic,
613819218,false,finalized,8,11/30/14 3:34,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_1.png,skins,seed,
613819219,false,finalized,8,11/30/14 3:51,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_7.png,leafs,garden tomato,
613819220,false,finalized,9,11/30/14 3:16,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,lettuce,stew tomato,
613819221,false,finalized,11,11/30/14 0:29,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/apple_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,apple,stew tomato,
613819222,false,finalized,8,11/30/14 14:04,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_6.png,allium,bell pepper,
613819223,false,finalized,8,11/30/14 2:16,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/apple_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_2.png,granny smith,grapefruit,
613819224,false,finalized,8,11/30/14 2:07,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,snacks,cabbage,
613819225,false,finalized,8,11/30/14 5:15,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_1.png,tuber,mushroom,
613819226,false,finalized,8,12/1/14 21:20,,1,false,0.8777,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_8.png,nectarine,apple,
613819227,false,finalized,9,11/30/14 5:44,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_2.png,apple,tuber,
613819228,false,finalized,10,11/30/14 0:57,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,roma tomato,chinese apple,
613819229,false,finalized,10,11/30/14 3:11,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_2.png,bulb,grapefruit,
613819230,false,finalized,8,11/30/14 1:22,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_1.png,leafs,peach,
613819231,false,finalized,8,11/30/14 0:40,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_7.png,spice,garden tomato,
613819232,false,finalized,10,11/30/14 1:15,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_3.png,plum tomato,pepper,
613819233,false,finalized,9,11/30/14 0:41,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,root vegetable,greens,
613819234,false,finalized,8,11/30/14 0:50,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_2.png,clove,root vegetable,
613819235,false,finalized,8,11/30/14 2:05,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_4.png,orange,tuber,
613819236,false,finalized,8,11/30/14 11:43,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_4.png,root vegetable,sweet pepper,
613819237,false,finalized,8,11/30/14 12:04,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lime_2.png,bell pepper,lime,
613819238,false,finalized,8,11/30/14 11:58,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_5.png,onion,spice,
613819239,false,finalized,9,11/30/14 4:34,,1,false,0.8907,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lime_3.png,sustenance,citrus fruit,
613819240,false,finalized,11,11/30/14 2:48,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lemon_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,fruit,plum tomato,
613819241,false,finalized,8,11/30/14 3:13,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lemon_5.png,tuber,citrus fruit,
613819242,false,finalized,9,11/30/14 13:54,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_6.png,leafs,coke,
613819243,false,finalized,8,11/30/14 4:02,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/banana_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,banana,sweet onion,
613819244,false,finalized,8,11/30/14 6:36,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_2.png,cabbage,pepper,
613819245,false,finalized,8,11/30/14 4:40,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_8.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,apple,italian tomato,
613819246,false,finalized,10,11/30/14 0:17,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_1.png,pear,fungus,
613819247,false,finalized,8,11/30/14 12:02,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,vegetable,cabbage,
613819248,false,finalized,8,11/30/14 0:36,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,greens,plum tomato,
613819249,false,finalized,9,11/30/14 14:23,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_2.png,nectarine,grapefruit,
613819250,false,finalized,10,11/30/14 2:49,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_3.png,coke,pepper,
613819251,false,finalized,8,11/30/14 3:07,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/apple_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_2.png,apple,granny smith,
613819252,false,finalized,10,11/30/14 1:30,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_2.png,sweet onion,portobello,
613819253,false,finalized,9,11/30/14 3:13,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_6.png,bell pepper,spanish onion,
613819254,false,finalized,8,11/30/14 3:11,,1,false,0.7641,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lime_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_2.png,citrus fruit,grapefruit,
613819255,false,finalized,8,11/30/14 14:11,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/apple_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lemon_1.png,apple,citrus fruit,
613819256,false,finalized,9,11/30/14 1:12,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_3.png,pepper,lemon bulb,
613819257,false,finalized,9,11/30/14 3:18,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_1.png,chinese apple,greens,
613819258,false,finalized,8,11/30/14 1:15,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_2.png,sandwhich,citrus fruit,
613819259,false,finalized,9,11/30/14 1:21,,1,true,0.6742,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_4.png,bell pepper,sustenance,
613819260,false,finalized,9,11/30/14 14:18,,1,true,0.6657,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_5.png,potato,root,
613819261,false,finalized,8,11/30/14 10:51,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lime_3.png,pear,lime,
613819262,false,finalized,10,11/30/14 2:49,,1,true,0.8099,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/banana_4.png,bok choy,food,
613819263,false,finalized,9,11/30/14 1:26,,1,false,0.7727,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_1.png,portobello,snacks,
613819264,false,finalized,9,11/30/14 1:06,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_3.png,fruit,lemon bulb,
613819265,false,finalized,9,11/30/14 0:58,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lime_3.png,garlic,lime,
613819266,false,finalized,8,12/1/14 21:20,,1,true,0.7574,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_5.png,italian tomato,produce,
613819267,false,finalized,9,11/30/14 1:56,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_7.png,pepper,garlic,
613819268,false,finalized,9,11/30/14 1:12,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/apple_3.png,granny smith,jonathan apple,
613819269,false,finalized,8,11/30/14 11:42,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_5.png,sustenance,sandwhich,
613819270,false,finalized,9,11/30/14 2:34,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_1.png,fungus,potato,
613819271,false,finalized,8,11/30/14 6:58,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/banana_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lime_4.png,banana,lime,
613819272,false,finalized,8,11/30/14 4:37,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/banana_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_5.png,banana,shallots,
613819273,false,finalized,8,11/30/14 14:24,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_3.png,bell pepper,citrus fruit,
613819274,false,finalized,9,11/30/14 1:26,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/apple_3.png,skins,apple,
613819275,false,finalized,8,11/30/14 5:15,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lime_1.png,allium,fruit,
613819276,false,finalized,10,11/30/14 2:47,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lime_3.png,italian tomato,lime,
613819277,false,finalized,8,11/30/14 2:48,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_2.png,grapefruit,leafs,
613819278,false,finalized,8,11/30/14 11:42,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_1.png,bok choy,seed,
613819279,false,finalized,8,12/1/14 21:48,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_3.png,sweet pepper,bosc pear,
613819280,false,finalized,8,12/2/14 4:43,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_6.png,seed,spanish onion,
613819281,false,finalized,9,11/30/14 1:20,,1,false,0.8923,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_2.png,bok choy,fruit,
613819282,false,finalized,9,11/30/14 0:50,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/banana_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,banana,cabbage,
613819283,false,finalized,8,11/30/14 2:09,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/bell_pepper_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_2.png,pepper,gala apple,
613819284,false,finalized,10,11/30/14 3:18,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_3.png,gala apple,lemon bulb,
613819285,false,finalized,8,11/30/14 20:38,,1,true,0.8741,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lime_4.png,asian pear,fruit,
613819286,false,finalized,8,12/1/14 23:14,,1,false,0.8777,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_2.png,sandwhich,italian tomato,
613819287,false,finalized,8,11/30/14 0:58,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/lemon_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_3.png,citrus fruit,herb,
613819288,false,finalized,9,11/30/14 1:20,,1,false,0.7756,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/onion_4.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_3.png,sweet onion,allium,
613819289,false,finalized,8,11/30/14 13:08,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_2.png,vegetable,fruit,
613819290,false,finalized,9,11/30/14 0:53,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/potato_6.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_7.png,root,asian pear,
613819291,false,finalized,9,11/30/14 14:00,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_2.png,roma tomato,leafs,
613819292,false,finalized,8,11/30/14 12:05,,1,true,0.8782,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/banana_2.png,garden tomato,produce,
613819293,false,finalized,8,11/30/14 2:33,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_3.png,gala apple,allium,
613819294,false,finalized,8,12/1/14 21:48,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/banana_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_3.png,banana,herb,
613819295,false,finalized,9,11/30/14 5:43,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_8.png,cabbage,granny smith,
613819296,false,finalized,8,12/2/14 5:42,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_1.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/mushroom_2.png,nectarine,mushroom,
613819297,false,finalized,8,11/30/14 11:42,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/greens_2.png,orange,leafs,
613819298,false,finalized,8,11/30/14 2:56,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/apple_5.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_7.png,apple,herb,
613819299,false,finalized,9,11/30/14 1:03,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/tomato_4.png,allium,tomato,
613819300,false,finalized,8,12/2/14 5:22,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/orange_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_3.png,citrus fruit,bosc pear,
613819301,false,finalized,9,11/30/14 0:20,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/banana_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_2.png,banana,allium,
613819302,false,finalized,9,11/30/14 5:18,,1,false,0.8944,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_1.png,peach,seed,
613819303,false,finalized,8,11/30/14 14:02,,1,false,0.5029,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/banana_4.png,herb,food,
613819304,false,finalized,9,11/30/14 0:58,,1,false,1,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_2.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/garlic_7.png,gala apple,bulb,
613819305,false,finalized,9,11/30/14 5:18,,1,false,0.8944,,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/pear_3.png,http://homes.cs.washington.edu/~sunyuyin/crowdflowerdata/peach_1.png,bosc pear,seed,
