_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,true_or_false,true_or_false:confidence,concept_1,concept_2,true_or_false_gold
691913728,false,finalized,8,3/19/15 4:18,false,1,margaret thatcher, director,
691913729,false,finalized,8,3/19/15 5:58,false,1,margaret thatcher, disease,
691913730,false,finalized,8,3/19/15 9:30,false,1,margaret thatcher, film,
691913731,false,finalized,8,3/19/15 9:55,false,1,margaret thatcher, football player,
691913732,false,finalized,8,3/19/15 7:06,false,1,margaret thatcher, island,
691913733,false,finalized,8,3/19/15 4:19,false,1,margaret thatcher, location,
691913734,false,finalized,8,3/19/15 4:19,false,1,margaret thatcher, magazine,
691913735,false,finalized,8,3/20/15 21:37,false,1,margaret thatcher, military person,
691913736,false,finalized,8,3/19/15 3:48,false,0.8744,margaret thatcher, monarch,
691913737,false,finalized,8,3/19/15 8:29,false,1,margaret thatcher, musician,
691913738,false,finalized,8,3/19/15 9:28,false,1,margaret thatcher, newspaper,
691913739,false,finalized,8,3/19/15 4:27,false,0.8742,margaret thatcher, organization founder,
691913740,false,finalized,8,3/19/15 4:51,true,0.8767,margaret thatcher, person,
691913741,false,finalized,8,3/19/15 8:42,false,1,margaret thatcher, planet,
691913742,false,finalized,8,3/19/15 5:47,true,0.6275,margaret thatcher, politician,
691913743,false,finalized,8,3/19/15 4:04,false,1,margaret thatcher, pro athlete,
691913744,false,finalized,8,3/19/15 5:35,false,1,margaret thatcher, religion,
691913745,false,finalized,8,3/21/15 0:19,false,1,margaret thatcher, religious leader,
691913746,false,finalized,8,3/19/15 5:20,false,1,margaret thatcher, river,
691913747,false,finalized,8,3/19/15 7:32,false,1,margaret thatcher, truck,
691913748,false,finalized,8,3/19/15 8:26,false,1,margaret thatcher, tv program,
691913749,false,finalized,8,3/19/15 3:47,false,1,margaret thatcher, vehicle,
691913750,false,finalized,8,3/19/15 9:14,true,0.7489,marisa tomei, actor,
691913751,false,finalized,8,3/19/15 11:34,false,1,marisa tomei, aircraft,
691913752,false,finalized,8,3/19/15 8:43,false,0.8739,marisa tomei, artist,
691913753,false,finalized,8,3/19/15 4:36,false,1,marisa tomei, author,
691913754,false,finalized,8,3/19/15 7:36,false,1,marisa tomei, basketball player,
691913755,false,finalized,8,3/19/15 4:38,false,1,marisa tomei, boat,
691913756,false,finalized,8,3/19/15 4:32,false,1,marisa tomei, book,
691913757,false,finalized,8,3/19/15 4:27,false,1,marisa tomei, car,
691913758,false,finalized,8,3/19/15 4:32,false,1,marisa tomei, city,
691913759,false,finalized,8,3/19/15 10:26,false,1,marisa tomei, country,
691913760,false,finalized,8,3/19/15 9:16,false,1,marisa tomei, creative work,
691913761,false,finalized,8,3/19/15 8:41,false,0.8783,marisa tomei, director,
691913762,false,finalized,8,3/19/15 4:49,false,1,marisa tomei, disease,
691913763,false,finalized,8,3/19/15 4:39,false,1,marisa tomei, film,
691913764,false,finalized,8,3/19/15 4:07,false,1,marisa tomei, football player,
691913765,false,finalized,8,3/20/15 20:45,false,1,marisa tomei, island,
691913766,false,finalized,8,3/19/15 3:47,false,1,marisa tomei, location,
691913767,false,finalized,8,3/19/15 6:18,false,1,marisa tomei, magazine,
691913768,false,finalized,8,3/19/15 6:58,false,1,marisa tomei, military person,
691913769,false,finalized,8,3/19/15 5:47,false,1,marisa tomei, monarch,
691913770,false,finalized,8,3/19/15 4:11,false,1,marisa tomei, musician,
691913771,false,finalized,8,3/19/15 4:38,false,1,marisa tomei, newspaper,
691913772,false,finalized,8,3/19/15 11:21,false,0.8745,marisa tomei, organization founder,
691913773,false,finalized,8,3/19/15 5:04,true,1,marisa tomei, person,
691913774,false,finalized,8,3/19/15 4:03,false,1,marisa tomei, planet,
691913775,false,finalized,8,3/19/15 6:46,false,1,marisa tomei, politician,
691913776,false,finalized,8,3/19/15 4:19,false,1,marisa tomei, pro athlete,
691913777,false,finalized,8,3/19/15 4:12,false,1,marisa tomei, religion,
691913778,false,finalized,8,3/19/15 3:56,false,0.8744,marisa tomei, religious leader,
691913779,false,finalized,8,3/19/15 19:43,false,1,marisa tomei, river,
691913780,false,finalized,8,3/19/15 6:46,false,1,marisa tomei, truck,
691913781,false,finalized,8,3/19/15 8:28,false,1,marisa tomei, tv program,
691913782,false,finalized,8,3/19/15 8:46,false,1,marisa tomei, vehicle,
691913783,false,finalized,8,3/19/15 6:31,false,1,mark zuckerberg, actor,
691913784,false,finalized,8,3/19/15 6:56,false,1,mark zuckerberg, aircraft,
691913785,false,finalized,8,3/19/15 8:56,false,1,mark zuckerberg, artist,
691913786,false,finalized,8,3/19/15 4:26,false,1,mark zuckerberg, author,
691913787,false,finalized,8,3/19/15 5:12,false,1,mark zuckerberg, basketball player,
691913788,false,finalized,8,3/19/15 5:35,false,1,mark zuckerberg, boat,
691913789,false,finalized,8,3/19/15 6:36,false,1,mark zuckerberg, book,
691913790,false,finalized,8,3/19/15 11:10,false,1,mark zuckerberg, car,
691913791,false,finalized,8,3/19/15 9:16,false,1,mark zuckerberg, city,
691913792,false,finalized,8,3/19/15 11:28,false,1,mark zuckerberg, country,
691913793,false,finalized,8,3/19/15 5:13,false,1,mark zuckerberg, creative work,
691913794,false,finalized,8,3/19/15 11:17,false,0.8787,mark zuckerberg, director,
691913795,false,finalized,8,3/19/15 10:27,false,1,mark zuckerberg, disease,
691913796,false,finalized,8,3/19/15 7:38,false,1,mark zuckerberg, film,
691913797,false,finalized,8,3/19/15 4:13,false,1,mark zuckerberg, football player,
691913798,false,finalized,8,3/19/15 10:02,false,1,mark zuckerberg, island,
691913799,false,finalized,8,3/19/15 6:01,false,1,mark zuckerberg, location,
691913800,false,finalized,8,3/19/15 7:38,false,1,mark zuckerberg, magazine,
691913801,false,finalized,8,3/19/15 4:11,false,1,mark zuckerberg, military person,
691913802,false,finalized,8,3/19/15 4:27,false,1,mark zuckerberg, monarch,
691913803,false,finalized,8,3/19/15 4:28,false,1,mark zuckerberg, musician,
691913804,false,finalized,8,3/19/15 5:58,false,1,mark zuckerberg, newspaper,
691913805,false,finalized,8,3/19/15 10:30,true,0.6262,mark zuckerberg, organization founder,
691913806,false,finalized,8,3/19/15 11:34,true,1,mark zuckerberg, person,
691913807,false,finalized,8,3/19/15 7:30,false,1,mark zuckerberg, planet,
691913808,false,finalized,8,3/19/15 12:56,false,1,mark zuckerberg, politician,
691913809,false,finalized,8,3/19/15 5:20,false,1,mark zuckerberg, pro athlete,
691913810,false,finalized,8,3/19/15 4:59,false,1,mark zuckerberg, religion,
691913811,false,finalized,8,3/19/15 7:40,false,0.8744,mark zuckerberg, religious leader,
691913812,false,finalized,8,3/19/15 4:32,false,1,mark zuckerberg, river,
691913813,false,finalized,8,3/19/15 8:14,false,1,mark zuckerberg, truck,
691913814,false,finalized,8,3/19/15 4:08,false,1,mark zuckerberg, tv program,
691913815,false,finalized,8,3/19/15 4:26,false,1,mark zuckerberg, vehicle,
691913816,false,finalized,8,3/19/15 8:52,false,0.7528,martha stewart, actor,
691913817,false,finalized,8,3/19/15 4:05,false,1,martha stewart, aircraft,
691913818,false,finalized,8,3/19/15 9:57,false,1,martha stewart, artist,
691913819,false,finalized,8,3/19/15 9:28,true,0.7533,martha stewart, author,
691913820,false,finalized,8,3/19/15 4:27,false,1,martha stewart, basketball player,
691913821,false,finalized,8,3/19/15 7:06,false,1,martha stewart, boat,
691913822,false,finalized,8,3/19/15 6:46,false,1,martha stewart, book,
691913823,false,finalized,8,3/19/15 11:24,false,1,martha stewart, car,
691913824,false,finalized,8,3/19/15 10:06,false,1,martha stewart, city,
691913825,false,finalized,8,3/19/15 10:32,false,1,martha stewart, country,
691913826,false,finalized,8,3/19/15 4:32,false,1,martha stewart, creative work,
691913827,false,finalized,8,3/19/15 5:27,false,1,martha stewart, director,
691913828,false,finalized,8,3/19/15 10:27,false,1,martha stewart, disease,
691913829,false,finalized,8,3/19/15 4:07,false,1,martha stewart, film,
691913830,false,finalized,8,3/19/15 9:02,false,1,martha stewart, football player,
691913831,false,finalized,8,3/19/15 4:28,false,1,martha stewart, island,
691913832,false,finalized,8,3/19/15 10:44,false,1,martha stewart, location,
691913833,false,finalized,8,3/19/15 4:54,false,1,martha stewart, magazine,
691913834,false,finalized,8,3/19/15 7:30,false,1,martha stewart, military person,
691913835,false,finalized,8,3/19/15 8:21,false,1,martha stewart, monarch,
691913836,false,finalized,8,3/19/15 6:17,false,1,martha stewart, musician,
691913837,false,finalized,8,3/19/15 6:56,false,1,martha stewart, newspaper,
691913838,false,finalized,8,3/19/15 4:09,false,0.8744,martha stewart, organization founder,
691913839,false,finalized,8,3/19/15 11:23,true,1,martha stewart, person,
691913840,false,finalized,8,3/19/15 5:10,false,1,martha stewart, planet,
691913841,false,finalized,8,3/19/15 11:21,false,1,martha stewart, politician,
691913842,false,finalized,8,3/19/15 4:05,false,1,martha stewart, pro athlete,
691913843,false,finalized,8,3/19/15 10:29,false,1,martha stewart, religion,
691913844,false,finalized,8,3/19/15 4:52,false,1,martha stewart, religious leader,
691913845,false,finalized,8,3/19/15 11:22,false,1,martha stewart, river,
691913846,false,finalized,8,3/19/15 4:30,false,1,martha stewart, truck,
691913847,false,finalized,8,3/19/15 11:10,false,0.6234,martha stewart, tv program,
691913848,false,finalized,8,3/19/15 4:06,false,1,martha stewart, vehicle,
691913849,false,finalized,8,3/19/15 6:46,true,0.7496,meg ryan, actor,
691913850,false,finalized,8,3/19/15 11:16,false,1,meg ryan, aircraft,
691913851,false,finalized,8,3/19/15 8:25,false,0.6233,meg ryan, artist,
691913852,false,finalized,8,3/19/15 8:36,false,0.8744,meg ryan, author,
691913853,false,finalized,8,3/19/15 10:02,false,1,meg ryan, basketball player,
691913854,false,finalized,8,3/19/15 4:54,false,1,meg ryan, boat,
691913855,false,finalized,8,3/19/15 4:32,false,1,meg ryan, book,
691913856,false,finalized,8,3/19/15 6:58,false,1,meg ryan, car,
691913857,false,finalized,8,3/19/15 3:55,false,1,meg ryan, city,
691913858,false,finalized,8,3/19/15 5:47,false,1,meg ryan, country,
691913859,false,finalized,8,3/19/15 11:18,false,1,meg ryan, creative work,
691913860,false,finalized,8,3/19/15 8:13,false,0.8767,meg ryan, director,
691913861,false,finalized,8,3/19/15 9:15,false,1,meg ryan, disease,
691913862,false,finalized,8,3/19/15 6:07,false,1,meg ryan, film,
691913863,false,finalized,8,3/19/15 4:35,false,1,meg ryan, football player,
691913864,false,finalized,8,3/19/15 9:35,false,1,meg ryan, island,
691913865,false,finalized,8,3/19/15 5:21,false,1,meg ryan, location,
691913866,false,finalized,8,3/19/15 11:21,false,1,meg ryan, magazine,
691913867,false,finalized,8,3/19/15 4:08,false,1,meg ryan, military person,
691913868,false,finalized,8,3/19/15 5:52,false,1,meg ryan, monarch,
691913869,false,finalized,8,3/19/15 5:30,false,1,meg ryan, musician,
691913870,false,finalized,8,3/19/15 4:25,false,1,meg ryan, newspaper,
691913871,false,finalized,8,3/19/15 11:26,false,1,meg ryan, organization founder,
691913872,false,finalized,8,3/19/15 5:21,true,1,meg ryan, person,
691913873,false,finalized,8,3/19/15 11:19,false,1,meg ryan, planet,
691913874,false,finalized,8,3/19/15 8:30,false,1,meg ryan, politician,
691913875,false,finalized,8,3/19/15 10:33,false,1,meg ryan, pro athlete,
691913876,false,finalized,8,3/19/15 5:38,false,1,meg ryan, religion,
691913877,false,finalized,8,3/19/15 4:11,false,1,meg ryan, religious leader,
691913878,false,finalized,8,3/19/15 9:01,false,1,meg ryan, river,
691913879,false,finalized,8,3/19/15 5:05,false,1,meg ryan, truck,
691913880,false,finalized,8,3/19/15 5:30,false,1,meg ryan, tv program,
691913881,false,finalized,8,3/19/15 8:42,false,1,meg ryan, vehicle,
691913882,false,finalized,8,3/19/15 10:04,true,0.7539,mel gibson, actor,
691913883,false,finalized,8,3/19/15 8:42,false,1,mel gibson, aircraft,
691913884,false,finalized,8,3/19/15 6:25,false,0.7501,mel gibson, artist,
691913885,false,finalized,8,3/19/15 5:44,false,1,mel gibson, author,
691913886,false,finalized,8,3/19/15 8:29,false,1,mel gibson, basketball player,
691913887,false,finalized,8,3/19/15 10:42,false,1,mel gibson, boat,
691913888,false,finalized,8,3/19/15 8:42,false,1,mel gibson, book,
691913889,false,finalized,8,3/19/15 9:37,false,1,mel gibson, car,
691913890,false,finalized,8,3/19/15 9:13,false,1,mel gibson, city,
691913891,false,finalized,8,3/19/15 5:01,false,1,mel gibson, country,
691913892,false,finalized,8,3/19/15 5:30,false,1,mel gibson, creative work,
691913893,false,finalized,8,3/19/15 4:07,false,0.7489,mel gibson, director,
691913894,false,finalized,8,3/19/15 10:25,false,1,mel gibson, disease,
691913895,false,finalized,8,3/19/15 4:18,false,1,mel gibson, film,
691913896,false,finalized,8,3/19/15 11:19,false,1,mel gibson, football player,
691913897,false,finalized,8,3/19/15 9:15,false,1,mel gibson, island,
691913898,false,finalized,8,3/19/15 10:25,false,1,mel gibson, location,
691913899,false,finalized,8,3/19/15 4:35,false,1,mel gibson, magazine,
691913900,false,finalized,8,3/19/15 4:59,false,1,mel gibson, military person,
691913902,false,finalized,8,3/19/15 4:03,false,1,mel gibson, monarch,
691913903,false,finalized,8,3/19/15 4:07,false,1,mel gibson, musician,
691913904,false,finalized,8,3/19/15 6:59,false,1,mel gibson, newspaper,
691913905,false,finalized,8,3/19/15 10:09,false,1,mel gibson, organization founder,
691913906,false,finalized,8,3/19/15 7:00,true,1,mel gibson, person,
691913907,false,finalized,8,3/19/15 9:23,false,1,mel gibson, planet,
691913908,false,finalized,8,3/19/15 5:38,false,1,mel gibson, politician,
691913909,false,finalized,8,3/19/15 5:37,false,1,mel gibson, pro athlete,
691913910,false,finalized,8,3/19/15 10:14,false,1,mel gibson, religion,
691913911,false,finalized,8,3/20/15 20:45,false,1,mel gibson, religious leader,
691913912,false,finalized,8,3/19/15 11:20,false,1,mel gibson, river,
691913913,false,finalized,8,3/19/15 10:32,false,1,mel gibson, truck,
691913914,false,finalized,8,3/19/15 5:04,false,1,mel gibson, tv program,
691913915,false,finalized,8,3/19/15 11:22,false,1,mel gibson, vehicle,
691913916,false,finalized,8,3/19/15 10:12,false,1,mercury, actor,
691913917,false,finalized,8,3/19/15 7:32,false,1,mercury, aircraft,
691913918,false,finalized,8,3/19/15 5:22,false,1,mercury, artist,
691913919,false,finalized,8,3/19/15 6:56,false,1,mercury, author,
691913920,false,finalized,8,3/19/15 5:13,false,1,mercury, basketball player,
691913921,false,finalized,8,3/19/15 5:01,false,1,mercury, boat,
691913922,false,finalized,8,3/19/15 11:22,false,1,mercury, book,
691913923,false,finalized,8,3/19/15 9:30,true,0.5022,mercury, car,
691913924,false,finalized,8,3/19/15 11:22,false,1,mercury, city,
691913925,false,finalized,8,3/19/15 4:07,false,1,mercury, country,
691913926,false,finalized,8,3/19/15 9:52,false,1,mercury, creative work,
691913927,false,finalized,8,3/19/15 11:08,false,1,mercury, director,
691913928,false,finalized,8,3/19/15 6:38,false,1,mercury, disease,
691913929,false,finalized,8,3/19/15 5:29,false,1,mercury, film,
691913930,false,finalized,8,3/19/15 6:40,false,1,mercury, football player,
691913931,false,finalized,8,3/19/15 11:21,false,1,mercury, island,
691913932,false,finalized,8,3/19/15 6:39,false,0.7518,mercury, location,
691913933,false,finalized,8,3/19/15 8:04,false,1,mercury, magazine,
691913934,false,finalized,8,3/19/15 4:13,false,1,mercury, military person,
691913935,false,finalized,8,3/19/15 10:25,false,1,mercury, monarch,
691913936,false,finalized,8,3/19/15 5:50,false,1,mercury, musician,
691913937,false,finalized,8,3/19/15 4:27,false,1,mercury, newspaper,
691913938,false,finalized,8,3/19/15 4:10,false,1,mercury, organization founder,
691913939,false,finalized,8,3/19/15 4:12,false,1,mercury, person,
691913940,false,finalized,8,3/19/15 3:55,true,0.6256,mercury, planet,
691913941,false,finalized,8,3/19/15 8:46,false,1,mercury, politician,
691913942,false,finalized,8,3/19/15 10:08,false,1,mercury, pro athlete,
691913943,false,finalized,8,3/19/15 6:25,false,1,mercury, religion,
691913944,false,finalized,8,3/21/15 1:07,false,1,mercury, religious leader,
691913945,false,finalized,8,3/19/15 11:32,false,1,mercury, river,
691913946,false,finalized,8,3/19/15 4:40,false,0.8744,mercury, truck,
691913947,false,finalized,8,3/19/15 9:56,false,1,mercury, tv program,
691913948,false,finalized,8,3/19/15 4:32,false,0.6256,mercury, vehicle,
691913949,false,finalized,8,3/19/15 4:33,false,1,mig-23, actor,
691913950,false,finalized,8,3/19/15 11:11,true,0.8747,mig-23, aircraft,
691913951,false,finalized,8,3/19/15 8:36,false,1,mig-23, artist,
691913952,false,finalized,8,3/19/15 4:12,false,1,mig-23, author,
691913953,false,finalized,8,3/19/15 4:44,false,1,mig-23, basketball player,
691913954,false,finalized,8,3/19/15 4:24,false,1,mig-23, boat,
691913955,false,finalized,8,3/19/15 8:56,false,1,mig-23, book,
691913956,false,finalized,8,3/19/15 5:50,false,1,mig-23, car,
691913957,false,finalized,8,3/19/15 4:59,false,1,mig-23, city,
691913958,false,finalized,8,3/19/15 6:06,false,1,mig-23, country,
691913959,false,finalized,8,3/19/15 8:36,false,1,mig-23, creative work,
691913960,false,finalized,8,3/19/15 10:12,false,1,mig-23, director,
691913961,false,finalized,8,3/19/15 10:28,false,1,mig-23, disease,
691913962,false,finalized,8,3/19/15 4:30,false,1,mig-23, film,
691913963,false,finalized,8,3/21/15 1:07,false,1,mig-23, football player,
691913964,false,finalized,8,3/19/15 4:41,false,1,mig-23, island,
691913965,false,finalized,8,3/19/15 6:46,false,1,mig-23, location,
691913966,false,finalized,8,3/19/15 6:04,false,1,mig-23, magazine,
691913967,false,finalized,8,3/19/15 11:22,false,1,mig-23, military person,
691913968,false,finalized,8,3/19/15 5:04,false,1,mig-23, monarch,
691913969,false,finalized,8,3/19/15 4:35,false,1,mig-23, musician,
691913970,false,finalized,8,3/19/15 9:17,false,1,mig-23, newspaper,
691913971,false,finalized,8,3/19/15 8:58,false,1,mig-23, organization founder,
691913972,false,finalized,8,3/19/15 5:45,false,1,mig-23, person,
691913973,false,finalized,8,3/19/15 10:28,false,1,mig-23, planet,
691913974,false,finalized,8,3/19/15 4:52,false,1,mig-23, politician,
691913975,false,finalized,8,3/19/15 8:32,false,1,mig-23, pro athlete,
691913976,false,finalized,8,3/19/15 11:09,false,1,mig-23, religion,
691913977,false,finalized,8,3/19/15 5:10,false,1,mig-23, religious leader,
691913978,false,finalized,8,3/19/15 11:19,false,1,mig-23, river,
691913979,false,finalized,8,3/19/15 10:28,false,1,mig-23, truck,
691913980,false,finalized,8,3/19/15 4:02,false,1,mig-23, tv program,
691913981,false,finalized,8,3/19/15 8:22,false,0.8744,mig-23, vehicle,
691913982,false,finalized,8,3/19/15 9:25,false,1,monet, actor,
691913983,false,finalized,8,3/19/15 4:54,false,1,monet, aircraft,
691913984,false,finalized,8,3/19/15 4:17,true,0.6264,monet, artist,
691913985,false,finalized,8,3/19/15 4:27,false,1,monet, author,
691913986,false,finalized,8,3/19/15 5:40,false,1,monet, basketball player,
691913987,false,finalized,8,3/19/15 8:23,false,1,monet, boat,
691913988,false,finalized,8,3/19/15 5:13,false,1,monet, book,
691913989,false,finalized,8,3/19/15 7:30,false,1,monet, car,
691913990,false,finalized,8,3/19/15 4:52,false,1,monet, city,
691913991,false,finalized,8,3/19/15 6:32,false,1,monet, country,
691913992,false,finalized,8,3/19/15 4:25,false,0.8744,monet, creative work,
691913993,false,finalized,8,3/19/15 11:19,false,1,monet, director,
691913994,false,finalized,8,3/19/15 7:40,false,1,monet, disease,
691913995,false,finalized,8,3/19/15 9:13,false,1,monet, film,
691913996,false,finalized,8,3/19/15 4:26,false,1,monet, football player,
691913997,false,finalized,8,3/19/15 4:36,false,1,monet, island,
691913998,false,finalized,8,3/19/15 5:40,false,1,monet, location,
691913999,false,finalized,8,3/19/15 8:32,false,1,monet, magazine,
691914000,false,finalized,8,3/19/15 8:13,false,1,monet, military person,
691914001,false,finalized,8,3/19/15 3:54,false,1,monet, monarch,
691914002,false,finalized,8,3/19/15 8:29,false,1,monet, musician,
691914003,false,finalized,8,3/19/15 11:22,false,1,monet, newspaper,
691914004,false,finalized,8,3/19/15 4:44,false,1,monet, organization founder,
691914005,false,finalized,8,3/19/15 10:56,true,1,monet, person,
691914006,false,finalized,8,3/19/15 4:04,false,1,monet, planet,
691914007,false,finalized,8,3/19/15 4:06,false,1,monet, politician,
691914008,false,finalized,8,3/19/15 6:39,false,1,monet, pro athlete,
691914009,false,finalized,8,3/19/15 4:36,false,1,monet, religion,
691914010,false,finalized,8,3/19/15 11:10,false,1,monet, religious leader,
691914011,false,finalized,8,3/19/15 4:09,false,1,monet, river,
691914012,false,finalized,8,3/19/15 10:02,false,1,monet, truck,
691914013,false,finalized,8,3/19/15 10:42,false,0.8747,monet, tv program,
691914014,false,finalized,8,3/19/15 4:35,false,1,monet, vehicle,
691914015,false,finalized,8,3/19/15 4:32,false,1,new zealand, actor,
691914016,false,finalized,8,3/19/15 11:22,false,1,new zealand, aircraft,
691914017,false,finalized,8,3/19/15 4:32,false,1,new zealand, artist,
691914018,false,finalized,8,3/19/15 5:05,false,1,new zealand, author,
691914019,false,finalized,8,3/19/15 9:38,false,1,new zealand, basketball player,
691914020,false,finalized,8,3/19/15 10:42,false,1,new zealand, boat,
691914021,false,finalized,8,3/19/15 4:27,false,1,new zealand, book,
691914022,false,finalized,8,3/19/15 4:32,false,1,new zealand, car,
691914023,false,finalized,8,3/19/15 6:30,false,1,new zealand, city,
691914024,false,finalized,8,3/19/15 4:47,true,0.8744,new zealand, country,
691914025,false,finalized,8,3/19/15 6:04,false,1,new zealand, creative work,
691914026,false,finalized,8,3/19/15 4:05,false,1,new zealand, director,
691914027,false,finalized,8,3/19/15 8:52,false,1,new zealand, disease,
691914028,false,finalized,8,3/19/15 8:46,false,1,new zealand, film,
691914029,false,finalized,8,3/19/15 5:07,false,1,new zealand, football player,
691914030,false,finalized,8,3/19/15 4:30,false,0.5011,new zealand, island,
691914031,false,finalized,8,3/19/15 5:09,true,1,new zealand, location,
691914032,false,finalized,8,3/19/15 9:55,false,1,new zealand, magazine,
691914033,false,finalized,8,3/19/15 10:42,false,1,new zealand, military person,
691914034,false,finalized,8,3/19/15 4:33,false,1,new zealand, monarch,
691914035,false,finalized,8,3/19/15 10:02,false,1,new zealand, musician,
691914036,false,finalized,8,3/19/15 5:48,false,1,new zealand, newspaper,
691914037,false,finalized,8,3/19/15 4:36,false,1,new zealand, organization founder,
691914038,false,finalized,8,3/19/15 10:28,false,1,new zealand, person,
691914039,false,finalized,8,3/19/15 4:44,false,1,new zealand, planet,
691914040,false,finalized,8,3/19/15 9:53,false,1,new zealand, politician,
691914041,false,finalized,8,3/19/15 4:26,false,1,new zealand, pro athlete,
691914042,false,finalized,8,3/19/15 5:21,false,1,new zealand, religion,
691914043,false,finalized,8,3/19/15 11:13,false,1,new zealand, religious leader,
691914044,false,finalized,8,3/19/15 5:35,false,1,new zealand, river,
691914045,false,finalized,8,3/19/15 11:22,false,1,new zealand, truck,
691914046,false,finalized,8,3/19/15 8:56,false,1,new zealand, tv program,
691914047,false,finalized,8,3/19/15 4:35,false,1,new zealand, vehicle,
691914048,false,finalized,8,3/19/15 11:21,false,1,newsweek, actor,
691914049,false,finalized,8,3/19/15 5:06,false,1,newsweek, aircraft,
691914050,false,finalized,8,3/19/15 4:07,false,1,newsweek, artist,
691914051,false,finalized,8,3/19/15 5:35,false,1,newsweek, author,
691914052,false,finalized,8,3/19/15 6:18,false,1,newsweek, basketball player,
691914053,false,finalized,8,3/19/15 4:11,false,1,newsweek, boat,
691914054,false,finalized,8,3/19/15 4:51,false,1,newsweek, book,
691914055,false,finalized,8,3/19/15 4:14,false,1,newsweek, car,
691914056,false,finalized,8,3/19/15 4:33,false,1,newsweek, city,
691914057,false,finalized,8,3/19/15 6:39,false,1,newsweek, country,
691914058,false,finalized,8,3/19/15 4:32,false,0.8742,newsweek, creative work,
691914059,false,finalized,8,3/19/15 11:11,false,1,newsweek, director,
691914060,false,finalized,8,3/19/15 8:13,false,1,newsweek, disease,
691914061,false,finalized,8,3/19/15 9:25,false,1,newsweek, film,
691914062,false,finalized,8,3/19/15 11:22,false,1,newsweek, football player,
691914063,false,finalized,8,3/19/15 10:42,false,1,newsweek, island,
691914064,false,finalized,8,3/19/15 3:58,false,1,newsweek, location,
691914065,false,finalized,8,3/19/15 4:40,true,1,newsweek, magazine,
691914066,false,finalized,8,3/19/15 10:42,false,1,newsweek, military person,
691914067,false,finalized,8,3/19/15 10:44,false,1,newsweek, monarch,
691914068,false,finalized,8,3/19/15 4:36,false,1,newsweek, musician,
691914069,false,finalized,8,3/19/15 5:32,false,0.8747,newsweek, newspaper,
691914070,false,finalized,8,3/19/15 9:53,false,1,newsweek, organization founder,
691914071,false,finalized,8,3/19/15 11:22,false,1,newsweek, person,
691914072,false,finalized,8,3/19/15 5:11,false,1,newsweek, planet,
691914073,false,finalized,8,3/19/15 5:40,false,1,newsweek, politician,
691914074,false,finalized,8,3/19/15 4:54,false,1,newsweek, pro athlete,
691914075,false,finalized,8,3/19/15 11:25,false,1,newsweek, religion,
691914076,false,finalized,8,3/19/15 5:30,false,1,newsweek, religious leader,
691914077,false,finalized,8,3/19/15 4:28,false,1,newsweek, river,
691914078,false,finalized,8,3/19/15 8:56,false,1,newsweek, truck,
691914079,false,finalized,8,3/19/15 5:01,false,0.8744,newsweek, tv program,
691914080,false,finalized,8,3/19/15 10:33,false,1,newsweek, vehicle,
691914081,false,finalized,8,3/19/15 10:25,false,0.8736,pete sampras, actor,
691914082,false,finalized,8,3/19/15 5:05,false,1,pete sampras, aircraft,
691914083,false,finalized,8,3/19/15 6:58,false,1,pete sampras, artist,
691914084,false,finalized,8,3/19/15 10:29,false,0.8724,pete sampras, author,
691914085,false,finalized,8,3/19/15 19:43,false,1,pete sampras, basketball player,
691914086,false,finalized,8,3/19/15 4:54,false,1,pete sampras, boat,
691914087,false,finalized,8,3/19/15 4:26,false,1,pete sampras, book,
691914088,false,finalized,8,3/19/15 11:18,false,1,pete sampras, car,
691914089,false,finalized,8,3/19/15 9:16,false,1,pete sampras, city,
691914090,false,finalized,8,3/19/15 4:54,false,1,pete sampras, country,
691914091,false,finalized,8,3/19/15 10:05,false,1,pete sampras, creative work,
691914092,false,finalized,8,3/19/15 4:57,false,1,pete sampras, director,
691914093,false,finalized,8,3/19/15 10:26,false,1,pete sampras, disease,
691914094,false,finalized,8,3/19/15 6:46,false,1,pete sampras, film,
691914095,false,finalized,8,3/19/15 10:50,false,1,pete sampras, football player,
691914096,false,finalized,8,3/19/15 9:15,false,1,pete sampras, island,
691914097,false,finalized,8,3/19/15 11:34,false,1,pete sampras, location,
691914098,false,finalized,8,3/19/15 5:54,false,1,pete sampras, magazine,
691914099,false,finalized,8,3/19/15 5:57,false,1,pete sampras, military person,
691914100,false,finalized,8,3/19/15 9:17,false,1,pete sampras, monarch,
691914101,false,finalized,8,3/21/15 1:07,false,1,pete sampras, musician,
691914102,false,finalized,8,3/19/15 9:17,false,1,pete sampras, newspaper,
691914103,false,finalized,8,3/19/15 10:02,false,1,pete sampras, organization founder,
691914104,false,finalized,8,3/19/15 4:14,true,1,pete sampras, person,
691914105,false,finalized,8,3/19/15 6:06,false,1,pete sampras, planet,
691914106,false,finalized,8,3/19/15 6:58,false,0.8739,pete sampras, politician,
691914107,false,finalized,8,3/19/15 11:24,true,0.8745,pete sampras, pro athlete,
691914108,false,finalized,8,3/19/15 10:56,false,1,pete sampras, religion,
691914109,false,finalized,8,3/19/15 9:23,false,1,pete sampras, religious leader,
691914110,false,finalized,8,3/19/15 12:24,false,1,pete sampras, river,
691914111,false,finalized,8,3/19/15 11:17,false,1,pete sampras, truck,
